지점명,date,nickname,review_content,wait_time
종각점,2025년 3월 9일 일요일,ssu****,안주도 알차게 나오고 대화하기더 편하고 친절하십니다 앞으로 자주올께요,바로 입장
종각점,2025년 2월 23일 일요일,이학동,특별한 메뉴 많고 맛있어요 구웃👍,바로 입장
종각점,2025년 2월 14일 금요일,맛도리5959,맛있아용 짱짱,바로 입장
종각점,2025년 1월 7일 화요일,한경아31,음식이 너무 맛있고 몸보신 제대로 하고갑니다,바로 입장
종각점,2024년 12월 26일 목요일,Wwww0000,세트먹었는데 진짜 다양하고 가성비좋아용너무맛있어요!!👍🏻👍🏻👍🏻🥹,바로 입장
종각점,2024년 12월 19일 목요일,롲이,처음 와보았는데 깔끔하고 소곱창 순두부 쫄면 진짜 맛있어요 !!,바로 입장
종각점,2025년 3월 15일 토요일,하흐하43,분위기 너무 좋고 안주도 다양해서 좋아요!!,바로 입장
종각점,2025년 1월 23일 목요일,챙unni,백숙너무 예쁘게 맛있게 나왔어요매장도 깔끔하고 직원분들도 너무 친절하네요,바로 입장
종각점,2025년 2월 10일 월요일,Hh821,음식 종류들도 다양하고 든든한 메뉴들이라 식사로도 술자리로도 좋아요! 술도 종류가 다양해서 잘 어울릴 안주와 술을 찾아 조합해먹기도 좋습니다! 전통적인 분위기도 너무 좋았습니다~~더보기,바로 입장
종각점,2025년 1월 5일 일요일,김성배12,닭음식인데 특별하게 나오고요 맛도 일품임니다술안주로 딱임다,바로 입장
종각점,2025년 1월 18일 토요일,oku****,"두번째 방문입니다 가성비 좋구, 맛도 너무 너무 맛나요 무조건 강추입니다~! 꼭 누룽지 추가해서 드세오!",바로 입장
종각점,2025년 1월 4일 토요일,ging45,급하게 들어갔는데 음식이 너무 성공적..☺️넘나리 맛도리..,바로 입장
종각점,2025년 4월 15일 화요일,als****,맛있어요!😋,바로 입장
종각점,2025년 2월 16일 일요일,려리10,분위기도 좋고 맛도 좋았어요 진짜,바로 입장
종각점,2025년 1월 21일 화요일,yeong bin,짘짜 맛있습니다 ㅠㅠ 맛도 너무 맛있고 직원분들도 너무 친절하세요 ㅎㅎ 꼭 또 방문하겠습키다,바로 입장
종각점,2025년 1월 30일 목요일,다람쥐도라지,맛있네용 메뉴가 특이한게 많아서 좋았어요. 친절하시구 깨끗합니당~😋,바로 입장
종각점,2025년 2월 6일 목요일,dddrrr1,너무 맛있습니다 또 방문할게요! 감사합니다.,바로 입장
종각점,2025년 1월 18일 토요일,팥빵21,두번째와요 안주 다 너무 맛있고 분위기 좋습니다👍 아귀간육회랑 닭목살유린기 알고니탕 맛있어요👍,바로 입장
종각점,2025년 3월 14일 금요일,LEEAR7,핀구랑 가볍게 오기 너무 좋아요,바로 입장
종각점,2025년 3월 14일 금요일,임석현9696,너무 맛있고 가성비 있어요 ㅎㅎ,바로 입장
종각점,2025년 1월 9일 목요일,강우줄,소문듣고 왔는데 넘 깔끔 청결하고 맛도 좋아요~!,바로 입장
종각점,2025년 2월 5일 수요일,me****,닭백숙 엄청 맛있고 오미자 담금주 하이볼도 맛있습니당,바로 입장
종각점,2025년 2월 22일 토요일,단칸방룸펜,"새벽에 출출하고, 술 한 잔하면서 이야기 히기 좋은 장소입니다.백숙이 맛있었습니다.더보기",바로 입장
종각점,2025년 2월 2일 일요일,이글이글손,저번에 와보고 너무 맛있고 분위기 좋아서 다른 메뉴도전하러 재방문했습니다. 오늘도 맛있네요!,바로 입장
종각점,2025년 5월 4일 일요일,냇러브,굿굿 짱짱짱,바로 입장
종각점,2025년 2월 20일 목요일,머뭄까망,안주가 다 맛있어요! 테이블 붙여주셨지만 자리는 좀 좁아서 불편했습니당 ㅜㅜ 근데 안주는 진짜 맛있어요 1차로 완전 추천입니당,바로 입장
종각점,2025년 3월 8일 토요일,배코멧,세트 메뉴 구성이 좋아요!,바로 입장
종각점,2025년 2월 2일 일요일,우희의 미식탐방,분위기도 좋고 맛있네용^^~~,바로 입장
종각점,2025년 3월 7일 금요일,광댕,분위기 너무 좋아요!,바로 입장
종각점,2025년 1월 30일 목요일,김태영440,분위기좋고 맛있어요~,바로 입장
종각점,2025년 3월 6일 목요일,김청순43,양도 많고 너무 맛있어요~,바로 입장
종각점,2024년 12월 30일 월요일,rimirime,메뉴가 넘 독특하게 생겨서(?) 시켜봤는데 완전 마싯구 2차로 오기 좋아요😛😛 친절하시구 종각 올 때 자주 올 것 같습니다~~~!,바로 입장
종각점,2025년 1월 22일 수요일,이재원5399,말출나와서 아끼는 대학동기와 다녀갑니다. 순두부곱창쫄면 정말 맛있어요!! 다음에도 오겠습니다~,바로 입장
종각점,2025년 1월 31일 금요일,뉴와이,"음식도 맛있고, 매장이 조용해서 편하게 이야기하면서 먹기 좋았어요!",30분 이상
종각점,2025년 1월 10일 금요일,문을여는자78,오랜만에 친구들 모임을  여기서 했는데노포맛집 국물맛에 놀랐습니다.술이 술술술,바로 입장
종각점,2024년 12월 25일 수요일,doy****,맛도리입니다 또가야지,바로 입장
종각점,2025년 1월 28일 화요일,zxc****,직원분들도 너무 착하시고 안주도 맛있고 무엇보다 술 종류가 많아서 좋은 것 같아요!! 자주 오고싶네용ㅎㅎ,바로 입장
종각점,2025년 1월 17일 금요일,김지연96,너무 맛있어요 몸보신 제대로 하고 갑니당!!!,바로 입장
종각점,2025년 1월 27일 월요일,matzzip,분위기 넘 최고~~,바로 입장
종각점,2024년 12월 20일 금요일,PTSD,"인테리어가 이국적이고 1,2층으로 되어 있어좌석 완비도 완벽하며색다른 메뉴와 술 종류도 최고입니다연말회식으로 강추 👍더보기",10분 이내 
종각점,2024년 12월 15일 일요일,san****,종각에 새로 생긴 술집에 왔는데 분위기도 좋고 안주들도 맛있는게 많아서 추천합니다!!,바로 입장
종각점,2025년 1월 2일 목요일,qi****,너무 맛있게 먹고 갑니다~!,바로 입장
종각점,2024년 12월 24일 화요일,윤냠,분위기도 좋고 안주도 맛있어요!! 또 오고 싶습니다 ㅎ,바로 입장
종각점,2025년 3월 13일 목요일,아이올,,바로 입장
종각점,2024년 12월 16일 월요일,zza****,연인들이랑 데이트하기도 좋고회식으로도 좋을 곳을 찾았습니다!!!!생전 첨 보는 신메뉴들도 많아서 시키면서 기대하는 맛도 있어요!!맛도 분위기도 서비스도 짱!!!!재방문 의사 100000000...%더보기,바로 입장
종각점,2025년 1월 23일 목요일,Garnet98,굉장히 종로에서 보기힘든 느낌이라 좋았습니다.,바로 입장
종각점,2025년 1월 22일 수요일,gch****,여기 정말 맛있어요!!!분위기도 좋아서 재방문 의사 있슴니다!,바로 입장
종각점,2024년 12월 31일 화요일,김추민,안주 모든게 다 존맛탱이에요직원분들도 다 친절하세요!노래도 차분한 옛날노래들 나와서 넘 좋아요ㅠ또 오고싶허요더보기,바로 입장
종각점,2025년 1월 11일 토요일,hye****,안주가 다 맛있고 분위기 좋아여!!! 특히 오이무침 미쳐요 미쳐🙉🙈종로 올 때 마다 들리는 곳이에유,바로 입장
종각점,2024년 12월 19일 목요일,아름3288,안주도 맛있고 술도 맛있고 ~ 잔도 예쁘고분위기도 좋아요 어두컴컴하니~~,바로 입장
종각점,2025년 1월 1일 수요일,이글이글손,새로 생긴 곳 같아서 우연히 들어왔는데 너무깔끔하고 메뉴도 다양하고 맛있어요!!!,바로 입장
종각점,2025년 1월 19일 일요일,ejr****,진짜 맛있고 분위기도 너무 좋음,바로 입장
종각점,2025년 1월 19일 일요일,goe****,분위기도 좋고 음식도 맛있어요😋,바로 입장
종각점,2024년 12월 30일 월요일,jin****,너무 맛있어영 분위기도 좋구 하이볼도 입맛에 너무 맞아서 다음에도 꼭 다시 방문할게요,바로 입장
종각점,2024년 12월 26일 목요일,조항빈,추운 겨울에 뜨끈하니 좋아요,바로 입장
종각점,2025년 2월 18일 화요일,Pliiiiq,음식이 맛있고 분위기가 좋아요!,바로 입장
종각점,2025년 3월 14일 금요일,윤설뚱,,바로 입장
종각점,2025년 4월 19일 토요일,신홍,맛있어요!,30분 이내
종각점,2025년 2월 16일 일요일,bbo****,좋아요 ! 깔끔합니다 ~,바로 입장
종각점,2025년 2월 16일 일요일,루키루키룩,너무 이색적이고 분위기도 좋아서 참 좋았습니다!,바로 입장
종각점,2025년 2월 14일 금요일,jeo****,너무 맛있어용~!,바로 입장
종각점,2025년 4월 19일 토요일,wa7****,😀 👍,바로 입장
종각점,2025년 4월 19일 토요일,kim****,맛잇어요!,바로 입장
종각점,2025년 1월 8일 수요일,Vincelee,이 가격에 이런 퀄리티의 백숙이 있다는게 신기하네요 다음에 또 올께요!,바로 입장
종각점,2025년 1월 12일 일요일,Haceun16,전에 와서 먹어보고 맛있어서 재방문 했습니다! 복순도가 너무 맛있고 꽈리고추 연골볶음 전에 먹고 맛있어서 재주문 했어요 ㅎ 늦게까지 영업해서 자주 올것같아요!!,바로 입장
종각점,2024년 12월 21일 토요일,bli****,시킨 메뉴 다 너무너무 맛있었습니다! 특히 포슬포슬감자떡 너무 맛있었어요!,바로 입장
종각점,2024년 12월 9일 월요일,남혁56,강남점도 자주 갔었는데 종각점이 오픈해서 다녀왔습니다 음식이 비슷한가격대 프랜차이즈 주점들에비해 가성비 최고이고 비주얼도 너무 좋습니다ㅠㅠ 인테리어도 너무 고급스럽게 분위기도 맛있습니다ㅎㅎ데이트로도 좋고 회식이나 모임으로 좋을거같아요 좌석이 많아서!더보기,바로 입장
종각점,2025년 1월 10일 금요일,richpotato,별 생각없이 들렀는데 퀄리티가 좋아 놀랐어요 음식도 맛잇어요,바로 입장
종각점,2024년 12월 24일 화요일,bel****,새로 생긴거같아서 들어왔어요!! 분위기랑 음식이 너무 맘에드네요. 자주올듯해요!,바로 입장
종각점,2025년 3월 5일 수요일,스칼렛2596,,바로 입장
종각점,2025년 2월 8일 토요일,jhj****,맛있네요~~ 친절해요!!,바로 입장
종각점,2025년 4월 11일 금요일,비밀5681,맛있어요!!,10분 이내 
종각점,2025년 1월 3일 금요일,빰094,생긴지 얼마 안된곳같은데 너무 맛있어요!! 기다린 보람이 있어요😍,30분 이내
종각점,2024년 12월 21일 토요일,감자97,너무 오고싶었어요 조명도 은은하고 대화하기 좋은 것 같아용 얼큰 닭백숙 육수 지깁니다,바로 입장
종각점,2025년 2월 7일 금요일,현떽,음식이 맛있고 직원이 친절해요 :)웨이팅 없어서 좋았어요 👍🏻,바로 입장
종각점,2025년 2월 7일 금요일,흠5779,맛있고 분위기 나쁘지않네요!,바로 입장
종각점,2025년 3월 1일 토요일,dotori222,맛있어요,바로 입장
종각점,2025년 3월 1일 토요일,Hu3,조아요,바로 입장
종각점,2025년 3월 2일 일요일,hon****,맛있어요,바로 입장
종각점,2025년 6월 23일 월요일,김죠,오랜만에 방문했는데 역시나 맛나네요 !,바로 입장
종각점,2025년 2월 7일 금요일,별님373,종로 오랜만에 갔어요.안주 양이작아요.친절해요,바로 입장
종각점,2024년 12월 27일 금요일,haya95,닭백숙에 다양한 청주랑 같이 먹으니 너무 좋아요~ 다양한 안주도 맛있어요!,바로 입장
종각점,2025년 3월 20일 목요일,준875,,바로 입장
종각점,2025년 3월 6일 목요일,han****,맛있습니다!! ㅠㅠㅠ,바로 입장
종각점,2025년 4월 8일 화요일,이서호65,맛있습니다~~~~~~~,바로 입장
종각점,2025년 3월 4일 화요일,하늘아리v,맛있어요,바로 입장
종각점,2025년 3월 29일 토요일,기분94,,바로 입장
종각점,2025년 3월 1일 토요일,2chasilver,좋아요,바로 입장
종각점,2025년 2월 27일 목요일,아쿠마68,분위기 좋고 맛있어요 :),바로 입장
종각점,2024년 12월 28일 토요일,heroiney,다양한 메뉴가 있고 다 맛있어요! :),바로 입장
종각점,2024년 12월 15일 일요일,꼬부기3871,새로 오픈한 매장이어서 입장해봤는데 인테리어와 맛도 너무 훌륭합니다!!,바로 입장
종각점,2024년 12월 24일 화요일,guswjd09,매장 컨셉도 특이하고 특색있는 안주가 많아서 좋아요~또 방문하고싶어요,바로 입장
종각점,2024년 12월 20일 금요일,시무54,매장 깔끔하고 음식과 술 비주얼이 엄청나요!,바로 입장
종각점,2024년 12월 26일 목요일,행복은늘가까2,가격도 싸고 친절하고 음식도 고퀄이에요,바로 입장
종각점,2025년 4월 5일 토요일,전소윤,분위기가 좋아 보여서 들어왔어요~들어오니 분위기도 좋고 음식 종류도 특이하고 좋아요,바로 입장
종각점,2025년 1월 27일 월요일,박성민575,백숙이 너무 맛있어요 !!,바로 입장
종각점,2024년 12월 18일 수요일,sj8581,사장님이 친절하시고 음식 맛이 최고입니다,바로 입장
종각점,2024년 12월 25일 수요일,롱주롱주,안주랑 다양한 술이 맛있었슴다,바로 입장
종각점,2025년 1월 11일 토요일,소금빵됴아,분위기는 기본 옵션.. 음식 맛까지 역대급이에요ㅠㅠ술집에서 이런 안주를 먹을 수 있다니 감동이에요🩷감자떡도 꼬옥 드셔주세요 최고야,바로 입장
종각점,2024년 12월 14일 토요일,지구인00095,돌아다니다가 우연히 들어왔어요~~!!닭요리 안주가 다양하고 술도 다양해서 좋아요.,바로 입장
종각점,2025년 1월 17일 금요일,무야호3291,데이트로 왔는데 생각보다 오래 안기다리고 입장할수있어서 좋았어요!!,30분 이상
종각점,2024년 12월 12일 목요일,시정조치부탁,여긴 아주아주 조용하게 한잔 할 수 있어요다음에도 재방문 의사가 있어용 체고,바로 입장
종각점,2025년 2월 15일 토요일,PlayA,,바로 입장
종각점,2024년 12월 21일 토요일,희엘89,다같이 왔는데 안주랑 다 너무 좋아용!!!!!,바로 입장
종각점,2025년 1월 19일 일요일,네이버이름,맛있어요요요ㅛ!!!!!!! 조용해요!!!,바로 입장
종각점,2024년 12월 15일 일요일,oku****,"새로생겨서 왓는데 매장도 넓고 깔끔하고, 넘 친절하세욤짱맛잇어용",바로 입장
종각점,2025년 1월 15일 수요일,민들레꽃 홀씨33,맛있습니다.,바로 입장
종각점,2024년 12월 13일 금요일,코야코야80,새롭게 와 본 곳인데 정말 맛있고 다음에도 또 올거같아요,바로 입장
종각점,2025년 1월 12일 일요일,차라투스트라26,,바로 입장
종각점,2024년 12월 27일 금요일,유우혁,음식이 다다다 너무 맛있습니다퀄리티가 높아서 너무 맛있게 먹었습니다.,바로 입장
종각점,2025년 2월 4일 화요일,mjk****,맛있고 분위기 좋아요,바로 입장
종각점,2025년 2월 2일 일요일,yhw****,굿굿 누룽지 개꿀맛,바로 입장
종각점,2025년 1월 28일 화요일,제이칸48,분위기 좋아요^^,바로 입장
종각점,2024년 12월 30일 월요일,장현민42,너무나무 맛있어용 ♡제스타일이에용,바로 입장
종각점,2024년 12월 26일 목요일,jan****,맛잇습니다!!!! 단체로 왓는데 만족해요~,바로 입장
종각점,2024년 12월 15일 일요일,chl****,인테리어가 좋고 음악도 시끄럽지 않아서 이야기하기 너무 좋은 장소입니다!,바로 입장
종각점,2024년 12월 12일 목요일,qkrckddnjs,지나다니다가 새로생겨서 들어가봤는데인테리어가 너무 멋지고 대화하기 딱 좋아요 나중에 또 방문할 생각 있습니다,바로 입장
종각점,2024년 12월 28일 토요일,바이서,인테리어도 예쁘고 음식도 맛있습니다 추천해요,바로 입장
종각점,2025년 1월 25일 토요일,hoe****,분위기가 편하고 좋아요!,바로 입장
종각점,2024년 12월 28일 토요일,hohh,새로생겨서 그런지 깨끗하고 음식도 맛있어요!,바로 입장
종각점,2024년 12월 27일 금요일,col****,양이 많아서 3인세트 메뉴로 4명이서 충분히 먹을 수 있었습니다!,바로 입장
종각점,2024년 12월 26일 목요일,유정8,너무 맛있어요!🤩,바로 입장
종각점,2025년 1월 8일 수요일,sj8581,맛있게 잘 먹었습니다,바로 입장
종각점,2024년 12월 24일 화요일,기분좋은,메뉴가 특별하고 건강한데 맛있어요ㅠㅠㅠㅠㅠㅠ,10분 이내 
종각점,2024년 12월 24일 화요일,whi****,분위기도 좋고 데이트 식사장소로 추천입니당!!!,바로 입장
종각점,2024년 12월 21일 토요일,아이흥헹호,안주가 맛있어서 술이 술술 들어가요,30분 이내
종각점,2024년 12월 21일 토요일,kys****,음식이 깔끔하고 좋았엉ᆢㄷ,바로 입장
종각점,2025년 2월 13일 목요일,gs****,맛있어요..!!,바로 입장
종각점,2025년 2월 20일 목요일,김남오40,맛있습니다!!,바로 입장
종각점,2025년 1월 25일 토요일,쩝쩝박사될고양,맛있어요!!,바로 입장
종각점,2025년 2월 17일 월요일,ㄴ챈,맛있어용,바로 입장
종각점,2024년 12월 14일 토요일,팥빵21,음식이 맛있고 직원분들도 다 친절해요! 이 근처에서 제일 괜찮은 것 같아요,바로 입장
종각점,2025년 1월 10일 금요일,뿌뿌70,좌석이 넓어서 좋아요,바로 입장
종각점,2024년 12월 13일 금요일,푸들시코키,새로 생겨서 방문했는데 넘 좋아요~~!!,바로 입장
종각점,2025년 1월 23일 목요일,반장ㅋ,,바로 입장
종각점,2024년 12월 31일 화요일,삐용삐요오옹,,바로 입장
종각점,2025년 1월 10일 금요일,LUNA09,,바로 입장
종각점,2025년 1월 29일 수요일,홍군7235,,바로 입장
종각점,2025년 2월 1일 토요일,kbc3085,맛있어요!!,10분 이내 
종각점,2025년 1월 2일 목요일,kny66,맛있어요~!~!,바로 입장
종각점,2024년 12월 16일 월요일,ym****,맛있어요 술도 좋아요 !,바로 입장
종각점,2024년 12월 9일 월요일,병아리425,,바로 입장
종각점,2025년 7월 9일 수요일,옹도비,둘 다 오리 좋아하기도 하고 제가 동양풍 주점을 너무 좋아해서 퇴근하구 방문해봤는데 너무 잘 꾸며놓고 음식을이 다 특색있는 비주얼이라 좋았어용🥰하이볼도 특이한거 되게 많은데 담에 오면 야관문도 도전해보려구용더보기,바로 입장
종각점,2025년 7월 9일 수요일,jjambbap01123,분위기도 좋고데이트 모임 등 하기에 매우 쾌적합니다!!남녀노소 누구에게나 강력추천!!종각에서는 아리계곡이 최고네요더보기,10분 이내 
한양대점,2025년 7월 5일 토요일,브루잉감성,"평소에도 강남, 종각, 건대점을 모두 갔을 만큼 아리계곡을 좋아하는데, 집에서 가는 시간이 가장 적게 걸리는 왕십리점 오픈 소식은 단연 빅뉴스였습니다. 한동안 안되는 주말이 지나고 드디어 오늘 문 여는 시간에 맞추어 찾았습니다.닭백숙 전문점이지만 메뉴 라인업도 그렇고 맛있는 음식이 비단 이에 국한되지 않는 것이 큰 장점. 개인적으로 참 좋아하는 메뉴인 산오리도토리묵은 환상적인 오리고기 식감에 담백한 묵의 조합이 역시나 일품이었고 추천을 받은 통돼지튀김 또한 겉바속촉의 진수를 느낄 수 있었습니다.가면 갈수록 신뢰가 커지는 곳, 그것이 아리계곡이 최대 장점인 것 같습니다 :)더보기",바로 입장
한양대점,2025년 7월 13일 일요일,누구보다 솔직한 탑 리뷰어,"안주가 깔끔하고 구성이 좋아요~쁘띠 닭백숙 먹는 느낌이랄까요? 밖에서 메뉴판 보고있었는데 사장님이 달려오셔서 서비스 챙겨주시니 들어오라고 하셔서 들어가게 됬는데, 서비스로 주신 닭무침도 새콤하니 사이드메뉴로 딱입니다!제가 막걸리를 좋아해서 막걸리 안주로는 전이 전부였던 이 곳에 단비같은 매장이 새로 오픈해서 참 좋았습니다~전골먹고, 누룽지 리뷰참여해서 누룽지로 마무리 했는데김치가 생각나서 여쭤보니김치는 따로 판매하지 않는다고 하셔서 아쉬웠어요ㅠㅠ!다시 재방문 할 안주 맛있는 술집이에요~~!더보기",바로 입장
한양대점,2025년 7월 29일 화요일,지뇨림,"요즈음 날씨가 너무 더운데, 지인들과 왕십리에서 덥지 않게 먹을만한 저녁 메뉴 찾다가 이곳을 발견하게 되었습니다. sns에서 광고를 많이 해서 궁금해서 찾아왔는데, 사진에서 본것과 똑같고 너무 맛있게 잘 먹었습니다~! 평일 오후인데도 사람이 정말 많네요!! 정말 잘 먹고갑니다👍❤️더보기",바로 입장
한양대점,2025년 7월 20일 일요일,황금독수리78,장점: 오리에 홀려서 닭전골에 반하고 갑니다닭전골 먹으러 다음에 또 와야겠어요닭전골이 참 담백하고 맛있네요닭전골에 누룽지 꼭 추가 하세요그리고 노래를 상당히 잘 틀어주세요혼자 꼭 오고싶을 정도로요단점: 개구리 소리가 조금 커요더보기,바로 입장
한양대점,2025년 7월 20일 일요일,II112,둘이서 진흙오리랑 바질백숙 먹었는데너무 맛있게 잘 먹었어요!!베이징덕 요리 원래 좋아하는데 워낙 비싸잖아요?여기 오리고기 겉에 바싹하게 구워서곁들어먹을 것들이랑 같이 나오는데가격은 착하지만 베이징덕 뺨치게 맛있습니당바질향 은은한 백숙도 별미였어요자~알 먹고 갑니다 대박나세요🤍🤍더보기,바로 입장
한양대점,2025년 7월 28일 월요일,jt****,"셋이 와서 엄청나게 먹고 가요~ 인스타에서 오리 먹고 싶어서 왔어요. 메뉴는 전부 다 맛있었는데, 특히 셋다 전골이랑  육회랑 약과 디저트 메뉴가 좋았어요!해산물을 별로 안 좋아하는 편이라서 아귀간은 약간 걱정했는데, 육회랑 엄청 잘 어울리더라구요~전골은 주메뉴인 이유가 있었어요. ㅎㅎ 처음에는 다른 메뉴에 비해 튀는 느낌이 없었는데, 먹다보니까 다들 누룽지가 너무 맛있어서 누룽지만 추가해서 계속 퍼먹었던 것 같아요 ㅋㅋㅋㅋ약과 디저트는 입가심하기에 딱이었어요 ㅎㅎㅎㅎ더보기",바로 입장
한양대점,2025년 6월 26일 목요일,이승미65,강남에서 종종 가던 곳이었는데 왕십리에 생겼다길래 가봤습니다! 오픈이벤트로 서비스도 많이 주시고 사장님도 너무 친절하셔서 기분좋게 식사했습니다! 특이한 메뉴를 많이 접할 수 있는데 다 맛있어요!!더보기,바로 입장
한양대점,2025년 7월 27일 일요일,장세라2,진심으로 넘 맛있어요.. 남편이랑 둘이 와서 데이트햇는데 진짜 대만족입니다.. 양도 너무너무많아요 얼마나 맛있는지 옆테이블은 흙오리구이 두번시켜먹네요.. 근데 ㄹㅇ 너무맛있어요.. 또올집♡더보기,바로 입장
한양대점,2025년 7월 26일 토요일,dnf****,이사장님 너무 친절하십니다!! 오리가 최고입미다 !! 야채랑 같이먹으면 화이타 같고 청량하니 끝도없이 들어가요!! 그리구 불닭에 치즈 불붙이는 퍼포먼스 ㅎㅎ 직원분들 너무 친절하고 빨르셔서 깜짝 놀랐어요 ㅎㅎ 가끔 들리는 개구리? 소리에 웃음벨 터지네요 ㅎㅎㅎ 쾌적하구 좋아요!!!더보기,바로 입장
한양대점,2025년 7월 28일 월요일,골드얌,오랜만에 만나는 친구랑 한양대에 새로 생긴 술집이 있어 와봤는데 오리고기 너무 마싯고 닭전골 진짜 술마시면서 해장되는 느낌 ㅠㅠ n번으류 재방문할게용,바로 입장
한양대점,2025년 7월 24일 목요일,용용EZ롱,신메뉴 나왔다고해서 먹으러 갔는데 너무 맛있게 잘 먹구 왔어요! 애초에 음식 자체가 맛있어서 다음에 가면 더 다양한 메뉴를 먹어보기로 했습니다! 누룽지 추가는 필수..!,30분 이내
한양대점,2025년 7월 29일 화요일,팥빵21,또리계곡 최고에요!왕십리에서 모임하기에 제일 좋아요 ㅎㅎ,바로 입장
한양대점,2025년 7월 21일 월요일,팥빵21,부모님이랑 방문했는데 대만족했습니다~!보기 드문 해창막걸리 12도가 있어서아버지가 아주 흡족해하셨어요~~~!!!!!음식도 모두 맛있었습니다!더보기,바로 입장
한양대점,2025년 7월 25일 금요일,dd15,"메뉴가 다양하고, 닭전골 넘넘 맛있어요!!!🤩🤩국물이 아주 끝내줘욥!!!! 칵테일도 최고!!",바로 입장
한양대점,2025년 6월 26일 목요일,dhk****,"왕십리 토박이 피셜 여기 괜찮습니다새로 생긴 곳이라 시설, 인테리어 말 할 것도 없이 쾌적하고 (화장실 깨끗, 핸드워시 있고 온수도 잘 나와요)배고픈 1차, 배부른 2차에도 고민없이 올 수 있는 다양한 안주구성이에요전 오늘 여기서 1,2,3차 하고 갑니다부디 여기 찐인거 모두들 알아줬으면 좋겠고아무도 몰랐으면 좋겠어요 ;;이만 누룽지먹으러 갑니다 👋🏻더보기",바로 입장
한양대점,2025년 7월 27일 일요일,박효진74,술집 컨십이 독특한데 음식도 맛있습니다!!!! 추천해요ㅎㅎ,바로 입장
한양대점,2025년 7월 18일 금요일,kminbo,"와 음식 특색도있고 너무 맛있어요 짱짱그리고 메뉴사진이랑 다르게, 소주맥주 5천원입니다!! 얏호~~!",바로 입장
한양대점,2025년 7월 22일 화요일,css****,음식들이 너무 퀄리티도 좋고 여러가지 종류의 음식들이 있어서 다양하게 즐기기 좋을 거 같아요!모임으로 모였는데 대화하기도 좋고 분위기도 좋아서 엄청 맛있게 먹었습니다!!더보기,바로 입장
한양대점,2025년 7월 28일 월요일,원지현73,"양은 많지 않았지만 맛 하나는 정말 확실했던 집.훈제오리는 쫄깃하고 감칠맛 가득했고, 튀긴만두?랑 채소랑도 너무 잘어울렸다.닭전골은 국물이 진하고 깔끔했음!더보기",바로 입장
한양대점,2025년 7월 17일 목요일,lay****,분위기도 좋고 특이한 안주가 너무 맛있었습니다!미리미리 초복 챙기고 가요 - !,바로 입장
한양대점,2025년 6월 20일 금요일,lsh3172,매장 인테리어 고급스럽고 세련되게 잘 되어 있으며 테이블이 넉넉해 데이트 단체모임 장소로 추천해요 닭요리 종류가 다양해 취향껏 즐길 수 있어요 원조닭전골 닭다리와 안심을 함께 즐길 수 있어요 국물이 깊고 진해 몸보신으로 좋아요^^더보기,바로 입장
한양대점,2025년 6월 22일 일요일,dlt****,"얼큰해장닭전골이랑 닭고기 육전 먹었는데 전골이 진짜 맛있어요! 얼큰한데 조미료맛 나는 인위적인 맛이나 맵기만 하지 않고 해장하기에도, 술이랑 먹기에도 너무 좋은 육수로 만든 전골이에요! 가격도 너무 착해서 다음에도 또 꼭 방문하겠습니다ㅎㅎ더보기",바로 입장
한양대점,2025년 7월 1일 화요일,asd****,분위기가 엄청 좋아요! 신박한 컨셉이라 눈도 즐거웠어요 ㅎㅎ 음식도 엄청 좋아요!! 🥰,바로 입장
한양대점,2025년 6월 29일 일요일,모르겟다66,사장님도 친절하시고하이볼이랑 냉채랑 서비스 주셧는데 맛있었어요 ㅎㅎ자주 올 것 같아용,바로 입장
한양대점,2025년 7월 5일 토요일,팥빵21,너무 맛있어서 세번째 방문이에요동네 붙박인데 최고에요,바로 입장
한양대점,2025년 7월 4일 금요일,팥빵21,너무 맛있어서 또왔어요훈제오리도 맛있는데 유린기랑 흑마늘닭튀김 맛있어요ㅠ,바로 입장
한양대점,2025년 7월 26일 토요일,지나나나,가게정말 깔끔하고 음식 정갈👍🏻👍🏻,바로 입장
한양대점,2025년 7월 22일 화요일,rla****,메뉴 다양하게 먹었는데 다 너무 맛있네요 !직원분들도 친절하고 좋아요친구들이랑 술한잔하러 오기 좋은것같아요추천합니다 !더보기,바로 입장
한양대점,2025년 7월 24일 목요일,오이딥,맛있다는 리뷰가 많은 이유가 있었네요... 위에 삼도 올라가있고 건강에 중점인줄 알았는데 진짜 맛나네요🥰 저는 특히 여기 소스덕에 더 맛잇게 먹은 것 같아요👍👍,바로 입장
한양대점,2025년 6월 23일 월요일,LWJ95,두번째오는데 세번째도 또 올 것 같습니다!!너무 맛있고 노래도 좋습니다~~~직원분들도 친절하세요!!또 오겠슴다!!더보기,바로 입장
한양대점,2025년 7월 19일 토요일,사당이수,가격도 저렴하고 맛있어요! 신규 오픈이라 매장도 깨끗하고 점원분들도 친절합니다,바로 입장
한양대점,2025년 7월 12일 토요일,sky****,맛 퀄리티 좋아요 맛있게 잘 먹었습니다!,바로 입장
한양대점,2025년 6월 23일 월요일,QkrD,백숙 맛있어요 ㅠㅠㅠ 새로 생겨서 와봤는데 맛있고 술이 다양해서 좋아요!! 왕십리에 이런 술집이 생겨서 너무 행복하네요,바로 입장
